YEAR,PERIOD,SEND DATE,ENTITY CODE,ENTITY,LINE CODE,INTERVENTION LINE,SERVICE CODE,SERVICE NAME,UBIGEO,DEPARTMENT,PROVINCE,DISTRICT,CARE CENTER CODE,CARE CENTER NAME,EMC NO.,N° CASES ATTENDED-TOTAL,N° CASES ATTENDED - MEN - TOTAL,N° CASES ATTENDED - WOMEN - TOTAL,N° CASES ATTENDED - PSYCHOLOGICAL VIOLENCE,N° CASES ATTENDED - PHYSICAL VIOLENCE,N° CASES ATTENDED - SEXUAL VIOLENCE,N° CASES ATTENDED - ECONOMIC OR PATRIMONIAL VIOLENCE,N° CASES ATTENDED - 0_5 - TOTAL,N° CASES ATTENDED - 0_5 - MEN,N° CASOS ATENDIDOS - 0_5 - MUJERES,N° CASES ATTENDED - 6_11 - TOTAL,N° CASES ATTENDED - 6_11 - MEN,N° CASES ATTENDED - 6_11 - WOMEN,N° CASES ATTENDED - 12_17 - TOTAL,N° CASES ATTENDED - 12_17 - MEN,N° CASES ATTENDED - 12_17 - WOMEN,N° CASES ATTENDED - 18_25 - TOTAL,N° CASES ATTENDED - 18_25 - MEN,N° CASES ATTENDED - 18_25 - WOMEN,N° CASES ATTENDED - 18_29 - TOTAL,N° CASES ATTENDED - 18_29 - MEN,N° CASES ATTENDED - 18_29 - WOMEN,N° CASES ATTENDED - 26_35 - TOTAL,N° CASES ATTENDED - 26_35 - MEN,N° CASES ATTENDED - 26_35 - WOMEN,N° CASES ATTENDED - 36_45 - TOTAL,N° CASES ATTENDED - 36_45 - MEN,N° CASES ATTENDED - 36_45 - WOMEN,N° CASES ATTENDED - 30_59 - TOTAL,N° CASES ATTENDED - 30_59 - MEN,N° CASES ATTENDED - 30_59 - WOMEN,N° CASES ATTENDED - 46_59 - TOTAL,N° CASES ATTENDED - 46_59 - MEN,N° CASES ATTENDED - 46_59 - WOMEN,N° CASES ATTENDED - 60_MORE - TOTAL,N° CASES ATTENDED - 60_MORE - MEN,N° CASES ATTENDED - 60_MORE - WOMEN,NUMBER OF ACTIVITIES - TOTAL
2022,ENE - DIC,15/03/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CCS001,CEM CENTRO DE SALUD - SANTA JULIA,1,830,125,705,427,295,106,2,28,13,15,93,51,42,117,25,92,,,,195,8,187,,,,,,,340,17,323,,,,57,11,46,"27,103"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30101,APURÍMAC,ABANCAY,ABANCAY,CEM001,CEM ABANCAY,1,101,4,97,59,32,10,0,2,1,1,6,1,5,3,1,2,,,,23,0,23,,,,,,,57,1,56,,,,10,0,10,"8,394"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,CEM002,CEM ACOBAMBA,1,127,20,107,73,31,20,3,4,3,1,7,6,1,18,2,16,,,,33,3,30,,,,,,,55,3,52,,,,10,3,7,"4,814"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,100201,HUÁNUCO,AMBO,AMBO,CEM003,CEM AMBO,1,160,26,134,66,60,33,1,11,8,3,21,7,14,26,4,22,,,,28,0,28,,,,,,,64,6,58,,,,10,1,9,"12,709"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CEM004,CEM ANDAHUAYLAS,1,197,11,186,72,88,37,0,1,1,0,15,5,10,21,0,21,,,,43,2,41,,,,,,,107,1,106,,,,10,2,8,"6,167"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30301,APURÍMAC,ANTABAMBA,ANTABAMBA,CEM005,CEM ANTABAMBA,1,61,3,58,35,20,6,0,1,1,0,2,0,2,4,1,3,,,,10,0,10,,,,,,,29,1,28,,,,15,0,15,"4,500"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200210,PIURA,AYABACA,SUYO,CEM006,CEM SUYO,1,44,1,43,21,17,6,0,0,0,0,1,0,1,7,0,7,,,,16,0,16,,,,,,,18,1,17,,,,2,0,2,"5,865"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50101,AYACUCHO,HUAMANGA,AYACUCHO,CEM007,CEM HUAMANGA,1,264,30,234,73,112,78,1,9,6,3,40,9,31,64,11,53,,,,52,0,52,,,,,,,94,1,93,,,,5,3,2,"8,079"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,10201,AMAZONAS,BAGUA,BAGUA,CEM008,CEM BAGUA,1,66,15,51,24,25,17,0,4,2,2,8,4,4,19,7,12,,,,12,0,12,,,,,,,21,2,19,,,,2,0,2,"4,308"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CEM009,CEM CAJAMARCA,1,147,14,133,52,47,48,0,6,2,4,17,3,14,48,7,41,,,,32,0,32,,,,,,,39,1,38,,,,5,1,4,"4,726"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,70101,CALLAO,CALLAO,CALLAO,CEM010,CEM CALLAO,1,525,148,377,187,167,169,2,32,19,13,75,39,36,106,17,89,,,,134,57,77,,,,,,,130,5,125,,,,48,11,37,"16,696"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40201,AREQUIPA,CAMANÁ,CAMANÁ,CEM011,CEM CAMANA,1,212,40,172,94,79,38,1,20,11,9,14,6,8,37,8,29,,,,39,1,38,,,,,,,88,9,79,,,,14,5,9,"7,807"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50201,AYACUCHO,CANGALLO,CANGALLO,CEM012,CEM CANGALLO,1,85,17,68,38,31,16,0,10,6,4,18,8,10,16,3,13,,,,10,0,10,,,,,,,29,0,29,,,,2,0,2,"5,417"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150507,LIMA,CAÑETE,IMPERIAL,CEM013,CEM IMPERIAL,1,218,26,192,115,51,52,0,15,6,9,23,8,15,44,6,38,,,,53,1,52,,,,,,,61,0,61,,,,22,5,17,"5,420"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150106,LIMA,LIMA,CARABAYLLO,CEM014,CEM CARABAYLLO,1,178,34,144,71,79,27,1,24,13,11,29,11,18,31,7,24,,,,36,1,35,,,,,,,50,1,49,,,,8,1,7,"2,439"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40101,AREQUIPA,AREQUIPA,AREQUIPA,CEM015,CEM AREQUIPA,1,608,121,487,338,176,89,5,43,20,23,75,33,42,88,20,68,,,,112,2,110,,,,,,,216,17,199,,,,74,29,45,"17,245"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CEM016,CEM CHACHAPOYAS,1,118,18,100,33,45,40,0,6,3,3,14,6,8,40,5,35,,,,22,1,21,,,,,,,26,0,26,,,,10,3,7,"4,642"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,CEM017,CEM CHANCHAMAYO,1,248,17,231,111,97,40,0,5,3,2,19,7,12,49,5,44,,,,57,0,57,,,,,,,105,1,104,,,,13,1,12,"5,276"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM018,CEM CHICLAYO,1,234,23,211,85,75,74,0,7,1,6,33,9,24,58,12,46,,,,66,0,66,,,,,,,60,0,60,,,,10,1,9,"13,819"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120107,JUNÍN,HUANCAYO,CHILCA,CEM019,CEM CHILCA,1,323,36,287,195,83,44,1,14,8,6,39,16,23,50,5,45,,,,86,1,85,,,,,,,123,3,120,,,,11,3,8,"8,051"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,21801,ÁNCASH,SANTA,CHIMBOTE,CEM020,CEM CHIMBOTE,1,246,55,191,140,83,22,1,3,1,2,15,7,8,29,9,20,,,,46,5,41,,,,,,,123,24,99,,,,30,9,21,"10,083"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CEM021,CEM CHINCHEROS,1,170,22,148,99,53,17,1,7,5,2,18,8,10,21,3,18,,,,28,1,27,,,,,,,89,4,85,,,,7,1,6,"9,689"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40122,AREQUIPA,AREQUIPA,SOCABAYA,CEM022,CEM SOCABAYA,1,339,47,292,174,126,39,0,38,17,21,33,10,23,48,11,37,,,,72,3,69,,,,,,,121,3,118,,,,27,3,24,"7,523"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130203,LA LIBERTAD,ASCOPE,CHOCOPE,CEM023,CEM CHOCOPE,1,164,27,137,70,65,29,0,18,7,11,24,9,15,34,4,30,,,,31,3,28,,,,,,,54,1,53,,,,3,3,0,"5,006"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,60401,CAJAMARCA,CHOTA,CHOTA,CEM024,CEM CHOTA,1,95,12,83,32,42,21,0,3,1,2,15,9,6,14,2,12,,,,31,0,31,,,,,,,28,0,28,,,,4,0,4,"7,994"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200401,PIURA,MORROPÓN,CHULUCANAS,CEM025,CEM CHULUCANAS,1,152,3,149,77,54,21,0,2,2,0,5,0,5,18,0,18,,,,37,0,37,,,,,,,89,1,88,,,,1,0,1,"2,734"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80701,CUSCO,CHUMBIVILCAS,SANTO TOMÁS,CEM026,CEM CHUMBIVILCAS,1,161,11,150,57,53,51,0,6,1,5,14,6,8,40,3,37,,,,27,0,27,,,,,,,63,1,62,,,,11,0,11,"4,836"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CEM027,CEM CHUQUIBAMBILLA,1,47,5,42,18,19,10,0,0,0,0,2,1,1,7,0,7,,,,9,0,9,,,,,,,24,3,21,,,,5,1,4,"1,519"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,CEM028,CEM CHURCAMPA,1,115,20,95,51,38,26,0,14,6,8,18,11,7,26,2,24,,,,16,0,16,,,,,,,37,0,37,,,,4,1,3,"5,295"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150110,LIMA,LIMA,COMAS,CEM029,CEM COMAS,1,426,56,370,205,140,81,0,23,10,13,53,14,39,59,13,46,,,,83,2,81,,,,,,,169,6,163,,,,39,11,28,"7,563"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120201,JUNÍN,CONCEPCIÓN,CONCEPCIÓN,CEM030,CEM CONCEPCION,1,258,54,204,143,74,39,2,18,10,8,34,11,23,56,19,37,,,,46,1,45,,,,,,,85,5,80,,,,19,8,11,"7,476"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80108,CUSCO,CUSCO,WANCHAQ,CEM031,CEM CUSCO,1,350,71,279,161,126,63,0,47,19,28,60,32,28,68,11,57,,,,61,2,59,,,,,,,105,6,99,,,,9,1,8,"14,518"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150111,LIMA,LIMA,EL AGUSTINO,CEM032,CEM EL AGUSTINO,1,256,54,202,116,92,46,2,27,14,13,43,20,23,45,11,34,,,,40,1,39,,,,,,,64,1,63,,,,37,7,30,"4,228"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80801,CUSCO,ESPINAR,ESPINAR,CEM033,CEM ESPINAR,1,125,5,120,51,45,29,0,1,0,1,4,3,1,24,1,23,,,,27,0,27,,,,,,,61,1,60,,,,8,0,8,"3,071"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,CEM034,CEM FERREÑAFE,1,59,12,47,40,14,5,0,7,4,3,17,7,10,10,1,9,,,,3,0,3,,,,,,,21,0,21,,,,1,0,1,"2,482"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150801,LIMA,HUAURA,HUACHO,CEM035,CEM HUACHO,1,148,21,127,57,62,29,0,4,0,4,22,10,12,39,5,34,,,,29,0,29,,,,,,,43,3,40,,,,11,3,8,"6,088"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,CEM036,CEM HUAMACHUCO,1,30,3,27,9,13,8,0,1,1,0,3,1,2,4,0,4,,,,9,0,9,,,,,,,11,0,11,,,,2,1,1,1258
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50301,AYACUCHO,HUANCA SANCOS,SANCOS,CEM037,CEM HUANCASANCOS,1,63,5,58,46,13,4,0,2,0,2,5,2,3,5,1,4,,,,11,0,11,,,,,,,27,2,25,,,,13,0,13,"1,526"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,CEM038,CEM HUANCAVELICA,1,113,17,96,63,21,28,1,10,1,9,17,6,11,22,3,19,,,,27,1,26,,,,,,,32,2,30,,,,5,4,1,"5,950"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120101,JUNÍN,HUANCAYO,HUANCAYO,CEM039,CEM HUANCAYO,1,607,99,508,263,242,100,2,38,13,25,96,43,53,131,31,100,,,,111,3,108,,,,,,,198,7,191,,,,33,2,31,"16,388"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50401,AYACUCHO,HUANTA,HUANTA,CEM040,CEM HUANTA,1,91,11,80,45,24,21,1,8,4,4,14,5,9,20,2,18,,,,21,0,21,,,,,,,24,0,24,,,,4,0,4,"5,299"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,100102,HUÁNUCO,HUÁNUCO,AMARILIS,CEM041,CEM HUANUCO,1,385,52,333,107,137,135,6,18,10,8,52,24,28,119,10,109,,,,76,2,74,,,,,,,110,2,108,,,,10,4,6,"12,521"
