YEAR,PERIOD,SEND DATE,ENTITY CODE,ENTITY,LINE CODE,INTERVENTION LINE,SERVICE CODE,SERVICE NAME,DEPARTMENT,PROVINCE,DISTRICT,CENTER_CODE,NAME OF CARE CENTER,NUMBER OF CASES - WOMEN,N° OF FEMICIDE CASES - 0_5 - WOMEN,N° OF FEMICIDE CASES - 6_11 - WOMEN,N° OF FEMICIDE CASES - 12_17 - WOMEN,N° OF FEMICIDE CASES - 18_29 - WOMEN,N° OF FEMICIDE CASES - 30_59 - WOMEN,N° OF FEMICIDE CASES - 60_MORE - WOMEN,N° CASES - RELATIONAL BOND - COUPLE,CASE NO. - RELATIONAL LINK - EX PARTNER,N° CASES - RELATIONAL BOND - FAMILY,N° CASES - RELATIONAL LINK - KNOWN,N° CASES - RELATIONAL LINK - UNKNOWN,N° CASES - RELATIONAL LINK - OTHERS
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,MADRE DE DIOS,MANU,MANU,COM096,SALVACION,1,0,0,0,0,1,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,1,0,0,0,1,0,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,CEM108,VILCAS HUAMAN,1,0,0,0,0,1,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,CEM110,VILLA MARIA DEL TRIUNFO,1,0,0,0,0,1,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,TACNA,TACNA,ALTO DE LA ALIANZA,COM120,COMISARIA ALTO DE LA ALIANZA,1,0,0,0,1,0,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,PASCO,OXAPAMPA,VILLA RICA,CEM111,VILLA RICA,1,0,0,0,0,1,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,APURIMAC,COTABAMBAS,TAMBOBAMBA,CEM149,COTABAMBAS,1,0,0,0,0,1,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,PUNO,CARABAYA,MACUSANI,CEM150,CARABAYA,1,0,0,0,1,0,0,0,0,0,1,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,PUNO,SANDIA,SANDIA,CEM151,SANDIA,1,0,0,1,0,0,0,0,0,0,1,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ANCASH,HUAYLAS,CARAZ,CEM159,HUAYLAS,1,0,0,0,1,0,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,CUSCO,SAYLLA,CEM244,SAYLLA,1,0,0,0,0,1,0,0,1,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANUCO,HUANUCO,AMARILIS,COM038,COMISARIA AMARILIS,1,0,0,0,0,1,0,1,0,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUAURA,HUACHO,COM047,COMISARIA HUACHO,1,0,0,0,1,0,0,0,1,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CALLAO,CALLAO,CALLAO,COM068,COMISARIA PLAYA RIMAC,1,0,0,0,0,1,0,0,1,0,0,0,
2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,AREQUIPA,SACHACA,COM137,COMISARIA PAMPA DE CAMARONES,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CEM016,CHACHAPOYAS,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AMAZONAS,BAGUA,BAGUA,CEM008,BAGUA,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AMAZONAS,LUYA,LUYA,CEM121,LUYA,1,0,0,0,0,1,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ANCASH,HUARAZ,HUARAZ,COM136,COMISARIA HUARAZ,1,0,0,0,0,1,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ANCASH,CASMA,CASMA,COM060,COMISARIA CASMA,2,0,0,1,0,1,0,1,0,0,0,1,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ANCASH,OCROS,OCROS,CEM228,OCROS,1,0,0,0,0,1,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ANCASH,RECUAY,RECUAY,CEM225,RECUAY,1,0,0,0,1,0,0,0,0,0,0,1,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,APURIMAC,ABANCAY,ABANCAY,CEM001,ABANCAY,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,APURIMAC,ABANCAY,ABANCAY,COM079,COMISARIA BELLAVISTA,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,APURIMAC,ABANCAY,CURAHUASI,COM080,COMISARIA CURAHUASI,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,APURIMAC,ABANCAY,TAMBURCO,COM116,COMISARIA TAMBURCO,1,0,0,0,1,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,AREQUIPA,AREQUIPA,SAU002,AREQUIPA,1,0,0,1,0,0,0,0,0,0,0,1,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,AREQUIPA,CERRO COLORADO,COM001,COMISARIA CERRO COLORADO,3,0,0,0,1,2,0,1,0,0,0,2,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,AREQUIPA,MIRAFLORES,CEM066,MIRAFLORES,2,0,0,0,0,2,0,1,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,AREQUIPA,PAUCARPATA,COM146,COMISARIA MIGUEL GRAU,1,0,0,0,1,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,AREQUIPA,SACHACA,COM137,COMISARIA PAMPA DE CAMARONES,1,0,0,0,1,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,CARAVELI,CARAVELI,CEM194,CARAVELI,1,0,0,0,1,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,CAYLLOMA,MAJES,CEM238,MAJES,2,0,0,0,1,1,0,1,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,CEM201,CONDESUYOS,1,0,0,0,1,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,AYACUCHO,PARINACOCHAS,CORACORA,CEM077,PARINACOCHAS,1,0,0,0,1,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,CAJAMARCA,CAJAMARCA,CEM009,CAJAMARCA,1,0,0,0,0,1,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,CAJABAMBA,CAJABAMBA,CEM148,CAJABAMBA,1,0,0,0,1,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,CONTUMAZA,CONTUMAZA,CEM178,CONTUMAZA,1,0,0,0,0,1,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,JAEN,JAEN,CEM052,JAEN,2,0,0,0,0,2,0,0,2,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,JAEN,COLASAY,COM148,COMISARIA RURAL COLASAY,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,CEM119,SAN IGNACIO,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,CEM192,SAN MARCOS,1,0,0,0,0,0,1,0,0,0,1,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,CUSCO,WANCHAQ,COM014,COMISARIA DE FAMILIA CUSCO,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,ANTA,ANTA,CEM146,ANTA,1,0,0,0,0,1,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,CALCA,CALCA,COM160,COMISARIA SECTORIAL CALCA,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,CHUMBIVILCAS,SANTO TOMAS,CEM026,CHUMBIVILCAS,2,0,0,0,0,2,0,2,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,ESPINAR,ESPINAR,CEM033,ESPINAR,1,0,0,1,0,0,0,0,0,0,0,1,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,LA CONVENCION,PICHARI,CEM080,PICHARI,1,0,0,1,0,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,PAUCARTAMBO,PAUCARTAMBO,CEM181,PAUCARTAMBO,2,0,0,0,0,2,0,2,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,CUSCO,QUISPICANCHI,URCOS,CEM127,QUISPICANCHI,1,0,0,0,1,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,COM033,COMISARIA HUANCAVELICA,2,0,0,0,0,2,0,2,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANCAVELICA,HUANCAVELICA,HUANDO,COM067,COMISARIA RURAL HUANDO,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANCAVELICA,CHURCAMPA,CHURCAMPA,CEM028,CHURCAMPA,1,0,0,1,0,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANCAVELICA,TAYACAJA,PAMPAS,COM180,COMISARIA PAMPAS DE TAYACAJA,1,0,0,0,1,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANUCO,AMBO,AMBO,CEM003,AMBO,1,0,0,0,1,0,0,0,0,0,0,1,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANUCO,HUAMALIES,LLATA,CEM126,HUAMALIES,3,0,0,1,1,1,0,2,0,0,1,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANUCO,MARAÑON,HUACRACHUCO,CEM209,MARAÑON,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,HUANUCO,PUERTO INCA,PUERTO INCA,CEM179,PUERTO INCA,1,0,0,0,1,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ICA,ICA,LA TINGUIÑA,COM062,COMISARIA LA TINGUIÑA,1,0,0,0,0,1,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ICA,CHINCHA,CHINCHA ALTA,COM045,COMISARIA CHINCHA,1,0,0,0,0,0,1,0,0,0,0,1,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ICA,PISCO,PISCO,CEM081,PISCO,1,0,0,0,1,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,ICA,PISCO,SAN CLEMENTE,COM084,COMISARIA SAN MIGUEL,1,0,0,0,1,0,0,1,0,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,JUNIN,HUANCAYO,HUANCAYO,COM016,COMISARIA HUANCAYO,1,0,0,1,0,0,0,0,1,0,0,0,
2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,JUNIN,CHANCHAMAYO,PICHANAQUI,CEM235,PICHANAQUI,2,0,0,0,1,1,0,1,1,0,0,0,
